Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Services.Tenure in Months,Services.Offer,Services.Internet Type,Services.Premium Tech Support,Services.Streaming TV,Services.Streaming Movies,Services.Contract,Services.Payment Method,Services.Monthly Charge,Services.Total Charges,Services.Total Revenue,Status.Satisfaction Score,Status.Churn Score,Status.CLTV,Age Group,Tenure Group
-0.029680993,0.18325427,0.005142096,-0.0008801854,0.079720244,-0.58385,-0.04716218,0.16631015,0.19280681,-0.05510848,-0.12563573,-0.14085256,0.024762342,-0.4251673,0.062204562,-0.14058758,0.3338142,0.37382123,-2.5234084,-3.8427305,-0.5655706,-0.011151689,0.054915667
0.038227506,-0.07556173,-0.024432823,0.0013447304,0.04739797,-0.8130763,-0.10538533,-0.24516714,0.061605304,0.04495455,0.10295218,-0.115847774,-0.022426963,-0.5326006,0.094145514,0.34085584,0.22543082,-0.46250468,-2.5141623,-3.8029423,-0.32538396,0.06872267,-0.013403767
0.12814029,0.026150903,0.0044828053,-0.0030590303,-0.054333154,0.05870515,0.015924979,0.12662224,-0.049511343,0.022242915,-0.21966122,0.16153392,-0.018288976,-0.4417989,-0.3812286,-0.036046047,-0.21808146,-0.29953477,-5.1900296,-2.9864116,0.5170887,0.014679846,0.08290922
0.11814596,0.05560243,0.019257054,-0.0028987397,-0.06367464,0.066268,0.00904753,0.31800452,-0.048264477,0.05989544,0.04195213,-0.04339213,0.033091784,0.28274205,0.10650664,0.15095314,0.45210475,0.5079689,-5.532346,-3.498147,-0.15831013,0.0076110093,0.010742078
-0.03330917,0.08322185,0.0072226925,-0.0010818035,0.013821932,-0.5864229,-0.04989928,0.029524695,0.17470291,0.025633877,-0.19503862,0.0677409,-0.040597614,0.14629965,0.09543887,0.44458658,-0.22253956,-0.48307502,-5.149388,-3.1722388,-0.15036108,0.00029368885,0.048344176
-0.10799406,0.11884405,0.007716948,0.012758693,-0.03399672,0.066346005,0.019667838,-0.053527426,-0.1216902,0.01347824,0.064505525,-0.17231323,0.030129114,-0.71218807,0.14623635,-0.03896598,-0.11341607,-0.37063277,-5.169098,-3.2531352,-0.093430385,-0.07875932,0.07154497
-0.23590124,-0.18434545,-0.11796456,-0.0016737466,-0.05164303,0.089023255,0.017773613,-0.16296284,-0.119913384,-0.064246625,0.15597257,-0.17519046,-0.024928622,0.28595418,0.18848012,-0.20044182,0.4915527,-0.2626359,-2.4446502,-4.3177915,-0.16845517,0.06687307,0.004613841
0.14381209,0.43558717,0.010647485,0.026997164,0.2976999,0.08540206,0.022198776,0.0044752504,0.08136414,0.04084315,0.05525423,0.07552447,-0.046317857,0.36276537,0.071305014,0.24868304,-0.114443615,0.106305905,5.091476,3.5476496,-0.23098557,-0.042191926,-0.11445925
-0.17649785,0.1965746,0.031151159,-0.0041664,-0.083564974,0.098885044,0.009479997,0.17779768,-0.05037052,0.07589089,0.10421705,-0.12068978,0.04245853,0.4142434,0.18255338,0.15200782,-0.4247844,0.27096012,6.3033457,0.6753429,-0.19463947,-0.0034795785,0.01360788
0.17774263,-0.19092709,-0.035056736,-0.0010081244,-0.017098635,0.077278435,0.014308067,-0.28457898,0.0072323345,-0.02774706,-0.48293206,-0.09226056,0.030812519,0.23760699,0.14047702,0.14294484,0.07763078,-0.30296013,5.4285555,3.788812,0.22015898,0.059060004,0.030221868
-0.036522854,0.04006219,0.00061677746,-0.0039888676,0.09106736,-0.4018714,-0.10170865,-0.46865284,0.21466905,0.013143094,0.042479996,-0.08870588,-0.018470647,-0.6971571,-0.23506829,-0.10556376,-0.34597403,-0.17513233,-4.9773874,-2.9357047,0.01061836,-0.011962883,0.034776364
-0.123691715,0.045888845,0.0024229526,-0.002937276,0.12866879,-0.48680377,-0.16136327,-0.6327315,-0.19858406,-0.060970247,-0.3146112,0.1812404,0.0015258843,-0.79478514,-0.15854716,-0.07101714,-0.02490341,-0.3876944,-2.6153774,-3.5335329,-0.10902483,-0.0013802919,0.033124294
-0.069855995,-0.021697838,0.0033126199,-0.0011818318,0.16282396,0.09062006,0.015954904,-0.12356444,0.19467169,-0.090604156,-0.4066558,0.20675758,-0.02554984,-0.9543332,0.15742071,-0.10578627,0.1434513,-0.43654165,-2.5263414,-3.9319143,0.056864474,-0.01924195,0.09918601
-0.13441744,-0.07856104,0.0056844284,-0.0026779426,0.0814625,-0.5359374,-0.1279636,-0.07938751,-0.13738154,-0.023658033,0.05347633,0.14536358,-0.023912268,-0.90608966,0.08488318,-0.06499572,-0.0887308,-0.43966836,-5.107847,-2.848865,0.09250431,-0.0757134,0.07621409
-0.10432899,-0.4232919,0.0021601883,-0.00016934946,-0.066960335,0.13201486,0.024895515,-0.3827827,0.25882956,-0.011960955,-0.85754406,0.18794313,-0.011900547,-0.73252094,0.25625694,-0.21284547,0.22337613,-0.4316107,-1.9466578,0.64882076,-0.72803134,-0.07492117,0.029282946
0.055213828,-0.034436867,0.0017699669,-0.00085980684,-0.07683057,0.07975926,0.009712771,-0.03805411,-0.24135011,-0.10565777,-0.30263537,-0.17134716,0.0013079387,-0.33668798,0.16290139,0.047169033,-0.4177646,-0.092921585,-2.5329006,-3.9174976,-0.4032412,-0.00816109,0.06479065
0.06074141,-0.25619403,0.019564303,-0.0029652216,-0.09751972,0.053088017,0.0070129246,-0.0328196,0.14645737,-0.15607753,0.03693089,0.02212868,0.044708613,0.19684802,-0.26899546,-0.10038597,-0.4131269,0.17550248,-5.200568,-2.9110396,0.21623082,-0.021333423,0.096126914
-0.01249733,-0.21608996,0.005525155,-0.0027196282,-0.15163396,0.056835648,0.011059377,-0.32256344,0.10910415,-0.009989904,-0.22303577,-0.0406163,0.061890014,-1.0698315,-0.3555254,0.15388997,-0.23241386,-0.21052377,-2.5827951,-3.6661327,0.086193316,-0.010719932,0.023303147
-0.2036607,-0.22684422,-0.16570199,-0.00458644,-0.07607599,0.09196574,0.014385076,-0.19512567,0.24483216,-0.116785005,-0.32947114,-0.13405725,0.03756513,0.2717515,0.15701538,-0.3245358,-0.33114564,-0.56880116,-5.892779,0.17728995,-0.37076065,0.046338834,0.00034532603
0.12037999,0.6148866,0.011920272,0.019290539,-0.13171215,0.06386693,0.015174232,0.02924462,0.065064296,0.011247791,0.10289049,0.11764564,-0.026213925,0.32639554,-0.2609508,0.431481,0.07884503,-0.22132136,5.0583396,3.6365762,-0.43187428,-0.014193937,0.054613065
0.1004903,-0.0363884,0.0056755813,-0.002969787,-0.09901136,-0.38884604,-0.015000171,-0.19203575,-0.1439136,-0.12478132,0.029972296,-0.20250489,0.005885385,-0.70209616,-0.24223445,-0.0813942,-0.15439706,-0.2775625,-5.0174274,-2.538518,-0.12534432,-0.030793553,0.05361951
0.08135701,0.38596416,0.012542239,0.011258446,0.07307598,0.08490213,0.022443075,0.0021314,0.0067585744,0.044509478,0.086203374,0.13756706,-0.014079425,0.29531056,0.125216,0.09753163,-0.2492973,-0.4195302,5.0208454,3.8026972,-0.20976532,-0.018239962,0.076781355
0.06665962,0.11618388,0.005338819,0.012282399,0.16142341,0.05998973,0.019800182,-0.18403623,-0.0058222287,-0.07993511,0.03404993,-0.038297057,-0.05115291,-0.77863485,0.07304806,-0.27250707,-0.121428795,-0.044841245,-5.212231,-3.002785,0.0060683517,-0.058879673,0.0024067766
0.077626824,-0.06772694,0.006657973,-0.0018721722,0.2157648,0.05897906,0.01385566,-0.040574774,-0.04625637,-0.09218388,0.0467438,-0.051933073,0.029481113,-0.56187564,-0.20772876,0.09016874,0.26205513,-0.11606351,-5.3231206,-2.933857,-0.068720445,-0.011761353,0.019253522
-0.13005334,-0.2599158,0.009886855,-0.0012682353,0.054247748,0.105301075,0.016243633,-0.48616844,-0.18353188,0.023949802,0.087671205,0.12140578,0.0031803169,0.27214512,0.15073967,0.11092663,-0.32492504,-0.28132096,-2.4172192,-4.4185343,-0.5270255,-0.021047626,0.04663513
0.04942177,0.20236824,0.0103416955,0.0131221255,-0.035731655,0.047278736,0.012847556,0.036146306,-0.03265765,0.08067927,0.037419762,-0.0007293273,-0.05194502,-1.1230553,0.10546533,0.023277042,0.26804256,0.27043405,-5.3982434,-3.0777466,-0.2019255,-0.061290026,0.046946175
0.11437912,0.118045926,0.0057965647,-0.0028812652,0.2725347,0.058863293,0.0084614735,-0.0033468069,-0.10524462,-0.14212629,0.022015564,-0.16595516,0.0035133988,-0.7773095,-0.19954406,0.17347032,-0.30141452,-0.14631304,-5.215367,-2.8455958,-0.091763906,-0.02951727,0.041391134
0.10403207,-0.2560475,0.017727695,-0.0037182835,-0.08396362,0.051911265,0.012699516,-0.0054155574,0.17067216,-0.13360901,0.053605206,-0.024153326,0.030776184,0.20960352,-0.34222794,-0.12766518,0.17402406,0.20781513,-5.2456455,-3.0143652,0.032961823,-0.025587823,0.08372742
0.08260249,0.5431258,0.011893704,0.034912586,0.09615087,0.07177795,0.017115386,-0.22189441,0.11647252,0.039013058,0.08767196,-0.09025592,0.041696478,0.3842226,-0.26127037,0.1269794,0.082515754,-0.32563138,5.065647,3.6432762,0.040506978,-0.0090951165,0.031851135
-0.030706592,0.17369394,3.353937e-05,0.010319394,0.0020368358,0.07458306,0.016181033,-0.19436385,0.1603481,0.026084928,-0.2781605,-0.13457228,-0.02182641,-0.36807635,0.14975095,0.31814238,0.015663248,-0.37454903,5.325472,4.205183,0.03787875,-0.012166984,0.05400942
0.039769806,0.0920818,0.0073716952,-0.001859044,0.2191419,0.08333079,0.017355507,-0.066250764,0.13203616,-0.1595094,0.069182314,-0.059738263,0.0133248065,-0.59693813,-0.24684004,-0.14945959,-0.5800338,0.18761034,-6.167685,0.25372443,-0.18910019,-0.02795555,0.09577205
0.015066229,0.19853774,0.00054766634,0.023327643,0.047267772,0.07827106,0.015736837,-0.32412356,0.06804253,0.030000247,-0.25071025,0.10776742,0.0095978305,-0.8310293,-0.28859523,-0.5803495,-0.5105119,-0.57792836,7.154463,-0.12742089,-0.40765306,-0.028347332,0.0063330056
-0.15784973,-0.3351831,-0.009985737,-0.0028859666,-0.02985673,-0.39954448,-0.14882217,-0.5287093,-0.12029383,0.07249648,-0.24997386,0.06777898,0.021732552,-0.5905542,-0.1933193,-0.16284706,-0.39138255,-0.35402447,-2.6325355,-3.3459163,-0.27851364,0.016970241,0.065549776
-0.14161372,-0.19642867,0.036351398,-0.0032933922,0.37692764,0.122065395,0.01968293,-0.31563833,0.29614145,-0.05678691,0.052556258,0.27448264,0.021829888,0.31056947,0.13475366,0.14926182,-0.19450282,-0.1074167,-6.3412886,0.38623393,0.24735999,-0.04271605,0.02141489
-0.18363981,-0.23154566,-0.092333235,-0.0021243664,0.23883818,0.0615847,0.016053611,-0.19011973,-0.10914059,-0.044482388,0.058414333,-0.0860533,-0.02023676,0.18320215,0.045861617,-0.2744767,-0.25995198,-0.093245044,-5.18593,-3.2181396,0.12768516,-0.011351055,0.028549507
-0.12944373,0.0755054,0.017132176,-0.0017301667,-0.13800684,0.07560303,0.0042907475,-0.10559478,-0.21840914,-0.23746014,0.049843904,0.01242205,0.065684445,0.27231163,-0.39071807,-0.44295314,-0.10668801,0.19876124,-2.4363587,-4.0954833,0.19061205,0.008917331,0.0025296807
-0.10242034,-0.00782368,-0.051114373,-0.0014761827,0.1682009,-0.5440706,-0.14358799,-0.318836,0.26506385,-0.096324585,0.043747112,-0.17214139,-0.0047818213,-0.61683905,0.09198226,-0.0067458344,-0.16877656,-0.34886917,-5.089522,-2.6593735,0.17024426,0.053439707,0.08451365
-0.09185038,-0.29994637,0.011035692,-0.0053564813,0.31784278,-0.64631426,-0.016297918,-0.24682531,0.1896881,-0.13731015,0.052287973,-0.15586117,0.012215371,0.20895684,-0.074108675,-0.22585553,0.20320842,-0.062180553,-2.5394936,-3.9602587,-0.7559295,-0.03663463,0.0067696255
-0.067152634,0.18599531,0.023226727,-0.0019469429,-0.05161845,0.051475305,0.0049868636,-0.007818342,-0.02591104,0.03633626,0.07994603,-0.0699097,0.06276486,0.2777521,0.13282202,-0.007719417,0.071686655,0.27118242,-5.383254,-3.4658031,-0.09663022,-0.025275283,-0.014130462
-0.11662664,0.044486858,0.0012361732,-0.0039123553,-0.15983969,0.074081026,0.012357878,-0.12808353,-0.18005787,-0.11008391,0.05513466,-0.12625094,0.03747313,-0.49636355,-0.27214113,-0.28934777,-0.28819665,-0.136453,-2.5499692,-3.6984875,-0.32212147,0.010489717,0.039883602
-0.10560598,0.0048245555,0.012380858,0.0027011149,-0.10637533,0.082336314,0.009477458,0.25178078,-0.051645722,0.043001607,0.06232705,0.118324816,-0.044596512,0.26566243,0.1605789,0.27538264,0.33646688,0.32358658,4.845796,3.5687282,0.06335179,-0.0014199372,0.018206129
-0.07255767,0.36337587,0.0025927604,0.010762114,-0.09040884,0.0489729,0.011665732,0.082053155,-0.05471557,0.029197657,0.024203077,-0.039296366,-0.07011778,-1.2605578,0.12433165,-0.041229524,-0.14022951,0.16314691,-5.327433,-3.0958858,-0.16529334,-0.03255203,0.016761266
0.17390524,-0.034398407,0.013442672,-0.005484318,-0.044702157,0.060058475,0.016965106,-0.15566142,-0.025409196,0.054782655,0.10479456,-0.03581414,0.049598627,0.2704181,-0.42643812,0.093428485,0.24115515,-0.2563514,-5.267569,-3.2112308,0.15731995,0.0018541822,0.019583512
-0.11083206,0.11845274,0.0074799815,-0.0017924347,-0.11554801,0.05323067,0.008529045,-0.16759644,-0.2478786,-0.13707444,0.035673015,-0.15535603,0.00801224,-0.747629,0.12499864,-0.45039967,0.13730106,-0.18309897,-5.192299,-2.715137,-0.038376193,-0.009446981,0.044265147
-0.2182203,-0.13404374,-0.071643464,-0.0010081244,0.14378034,0.08926243,0.02112027,-0.30319244,-0.07464518,0.033335287,0.123999156,-0.11044981,-0.011946295,0.2329739,0.120026805,0.17107806,0.33591756,-0.21767986,5.1518507,3.789809,0.2934454,0.02163838,0.029585218
0.051460035,0.037082534,0.00022089132,-0.0010814337,0.06322129,0.07409829,0.0127153285,-0.54501325,0.25726888,0.09790339,-0.30510768,0.13725737,-0.018431617,-1.0197494,0.14825836,-0.02891333,-0.27876696,-0.62227494,-2.5373356,-4.0584188,0.09036728,-0.029035427,0.035036895
0.23172085,-0.07334178,0.01925463,-0.0051013995,0.10520133,0.1803369,0.030697733,-0.51659304,-0.043359924,0.0428501,0.14935325,-0.27784327,-0.015238641,0.4891634,0.2503213,0.28327963,-0.36617187,-0.5857254,-1.649476,0.86721975,-0.020232499,-0.026624504,0.021908421
-0.03938486,-0.0716884,0.018935341,-0.0018842783,0.11631205,-0.6119927,-0.052803364,0.16023321,-0.11286223,-0.12406721,0.03868163,-0.053307172,0.013161261,0.18300435,0.09626526,0.13009828,-0.1468532,0.19687003,5.3535585,3.6575062,-0.2413325,-0.06765295,0.00445243
-0.0947974,-0.071922086,0.014343349,-0.002068379,-0.1556782,0.04378582,0.0023094146,0.077721916,-0.18431088,-0.30294278,0.023658348,-0.055242486,0.03997685,0.20553525,-0.33167705,-0.5603369,-0.21970117,0.24551094,-5.244664,-2.9623573,-0.3187178,0.001968788,-0.0015487319
0.1090828,-0.24126118,0.010890677,-0.002110315,-0.1402445,0.028312089,-0.009310146,0.32709342,-0.13635536,-0.2502482,0.03562804,-0.106105216,0.014507089,0.21300176,-0.25215703,-0.3629475,-0.04531046,0.32919317,-5.2386694,-3.1074138,-0.3620498,-0.036776084,-0.0039940183
-0.18975307,-0.020373385,-0.048810422,-0.0015734273,0.06519556,-0.8276965,-0.084724076,0.14167272,-0.19208223,-0.050726812,-0.36097136,-0.23210548,0.014989278,-0.98732877,0.08613986,-0.21163467,-0.20470503,-0.553151,-5.7682667,0.31646454,0.0036802972,0.051955547,0.087214604
0.2103239,-0.09282842,0.017203385,-0.0014863908,-0.041725002,0.113968216,0.020314002,-0.22428441,0.006666904,0.04145332,-0.5340691,0.18735261,-0.022482643,0.2726017,0.21760975,0.3413253,-0.23592128,-0.41939217,-6.2892528,0.5744309,0.30850697,-0.042366873,0.016843328
-0.030724784,-0.0266143,0.014318195,-0.007653541,0.31148827,0.07970776,0.010849281,-0.09721711,0.17737332,-0.053978313,-0.24535578,-0.073215075,0.06482573,0.28368598,-0.20693825,-0.24171466,-0.14234035,-0.12013777,-2.4908502,-4.1559587,0.14257225,0.026112838,-0.0063269804
0.014407634,0.28558347,0.004166625,0.032067873,-0.1646615,0.050995957,0.01321029,-0.036829017,-0.0279412,0.015115813,0.032792695,-0.074111626,0.08227054,-0.77730066,-0.27920005,0.029449355,-0.22596966,-0.2135527,-5.1589556,-2.87863,-0.10399857,-0.085403554,-0.03365215
0.023715932,-0.16611783,0.0017411974,-0.0004710655,0.07745222,-1.044302,-0.20372012,-0.30487564,0.094036326,0.008748806,0.10289823,-0.16568802,-0.0026882363,-0.58455724,0.1162056,0.124119215,-0.33217308,-0.53686374,-5.755374,0.22927491,-0.6356687,-0.04716476,0.026673838
0.023862626,-0.36125687,-0.03187528,-0.004938139,0.06974815,0.064197585,0.013155264,0.07483901,0.08456615,0.027897505,-0.14435214,-0.14734313,-0.012743811,-0.2585508,-0.2910961,-0.120565556,-0.35169208,-0.15371734,-5.056328,-3.1224618,-0.11430817,0.04867785,0.061392326
-0.10961389,-0.41870126,0.014856282,-0.0014924719,-0.088599,0.061182443,0.0030936673,0.2636154,-0.109675564,0.010724256,0.049116716,-0.07811825,0.017807642,0.24185905,0.108504824,-0.07588151,0.30121452,0.29878253,-5.4233603,-3.3725958,0.30175084,-0.03318694,-0.009769669
-0.14886555,-0.0789304,0.022702072,-0.0028987397,-0.081997335,0.10388641,0.008391458,0.3233985,-0.074309856,0.09300025,0.046030127,-0.057840362,0.034934063,0.34731746,0.15946576,-0.14161512,0.10330291,0.2664654,-2.2448812,-4.5681367,-0.2681728,-0.01477361,0.01320711
-0.071027406,-0.43187186,0.009259859,-0.0040263277,-0.097983375,-0.53241265,0.024068434,0.007593246,0.10890052,0.17451152,0.072234064,0.04937778,-0.0216639,0.22759736,-0.2058767,-0.28598526,0.27102357,-0.14093618,-2.460263,-3.9635623,-0.57660955,-0.046990514,-0.0011080644
0.10280234,-0.27295262,0.0033431412,-0.006129097,-0.061663467,0.082592465,0.011549713,-0.28576973,0.08831632,0.040222794,0.11002144,-0.15770791,-0.019905256,0.29834142,-0.442685,0.10913909,-0.41567647,-0.4100503,-2.457689,-4.3893223,-0.34655485,-0.033021882,0.01382356
0.14283109,-0.49688715,-0.07864681,-0.004449497,0.15773822,0.07277467,0.016620921,-0.0986533,-0.07485535,-0.12621167,-0.16944723,-0.04678903,0.02584675,0.21963565,0.08078957,-0.25624382,-0.15659945,-0.040950697,-5.161717,-3.0607605,-0.005730869,0.038310617,0.014198343
-0.11629923,0.3689666,0.013525035,0.016091846,0.13734914,0.08521576,0.023406068,0.020466896,0.07415718,0.028409576,0.06944216,0.084289886,-0.028121404,0.2887677,0.09218011,-0.27546912,0.351935,-0.21249713,5.0248375,3.7160964,-0.2518832,-0.013545858,0.049111653
0.11970704,-0.3827888,-0.12932532,-0.0022840332,-0.082705684,0.08372323,0.004960121,0.23461808,-0.12176009,0.010213788,0.04365686,-0.04703937,-0.014984288,0.28025237,0.095996775,0.30287686,0.41868347,0.5705878,6.343103,0.52405286,-0.23813774,0.050142113,-0.0002201387
0.0010413809,0.13921624,0.008600108,-0.0064652963,0.19729555,-0.51192,-0.23043461,-0.19443034,0.07937765,0.0044611753,0.054581773,-0.0853329,0.024549343,0.1774562,-0.12350869,-0.024719805,-0.21205622,-0.37572423,-5.111945,-2.8152533,-0.5316781,-0.020468801,0.00650681
-0.17438039,-0.14818154,-0.038970485,-0.0031274455,0.072640575,-0.8855747,-0.23935439,-0.6341326,-0.20609164,0.017247481,0.08225174,-0.16920891,0.0087076165,-0.6896835,-0.26452777,-0.011409782,-0.6361338,-0.7717731,-2.0791705,0.06963768,-0.07622773,0.029290183,0.05756703
-0.041997083,-0.327813,0.0044879224,0.010753145,0.12884176,0.18385194,0.033191785,-0.0023864144,0.30539116,0.06366178,0.2092983,0.11885869,-0.013357834,-0.76798403,0.26405695,0.34289753,-0.3724805,-0.7095548,-1.8192196,1.166877,-0.3850814,-0.061469726,0.08700922
0.1572238,-0.23765093,-0.0021776566,-0.0028645738,0.19208796,-0.68931764,-0.09530534,-0.16752037,-0.06476958,-0.11670066,0.08890886,-0.17837155,-0.0027603784,-0.95563084,-0.19536564,-0.063949555,-0.350562,-0.426855,-5.749028,0.068348184,0.19761135,-0.065708295,0.0705632
-0.22595233,0.058086812,0.017411903,-0.012665279,-0.1069339,0.0770255,0.011838975,-0.16321166,-0.12782516,0.019105148,0.10319094,-0.25525773,0.056261674,0.3550019,-0.3750391,-0.21147497,0.08500921,-0.43430057,-2.4504218,-4.30613,-0.033293195,-0.08024323,0.013660265
0.028419688,-0.130598,0.020928422,-0.0028346218,-0.11161595,0.099066965,0.00034629693,0.22049429,-0.16808927,-0.004644557,0.098465785,-0.119410284,0.0003703219,0.3484031,-0.33490664,0.12039572,0.03185321,0.30771205,-6.367685,0.47033826,-0.31410187,-0.0034440332,0.0053693336
0.050993707,0.14119567,0.016368346,-0.0039351787,0.096845224,0.07389799,0.012640677,-0.11260925,0.024916118,-0.047369536,-0.32634115,-0.04144991,-0.07713026,0.27617052,0.09396704,-0.20179644,0.26688164,0.2587841,5.2068944,3.6684105,0.040065847,-0.028653342,0.005650811
0.0929507,-0.30825898,0.009521223,-0.0041095554,-0.088071555,0.09196061,0.008820152,0.25818944,-0.24104059,0.16927782,0.096362695,-0.017681079,0.030024543,0.32125354,-0.3398892,-0.20265342,0.15347795,0.1774713,-6.464687,0.5563661,0.044133916,-0.04903354,-0.009055856
0.103474654,0.13480258,0.014365361,-0.0028472403,0.1884385,0.0752675,0.004109561,0.41987577,-0.105750434,-0.004001246,0.035923578,-0.17225341,0.011217394,0.30614293,0.086283505,0.21939911,0.41092795,0.5450117,-2.2012205,-4.7868834,-0.006287647,-0.02405546,0.018519664
-0.17354867,-0.07301573,0.0081441775,-0.0053855837,0.05281461,-0.6613262,-0.26549956,0.017721955,-0.17525029,-0.0057072085,-0.22168681,-0.17906344,0.022966264,0.18773133,0.09097059,0.0047834925,-0.1747696,-0.34731635,-5.100772,-2.8549497,0.2479233,0.005230981,0.06563014
-0.0068517127,0.11128804,0.022167362,-0.0007567207,-0.06832834,0.063587435,0.0059730294,0.16973537,-0.026719494,0.026878426,0.04674014,-0.10937893,0.040103804,0.277403,0.1215233,-0.07917573,0.01635132,0.269188,-5.3014894,-3.3146174,-0.04327141,-0.028580619,-0.006230167
-0.16697094,0.77284265,0.018232986,0.0067030336,-0.10202787,0.09677799,0.008960095,0.5517817,0.007821806,0.07095106,0.13540234,-0.087434754,0.02509851,0.50696075,0.1609615,0.1521084,0.5287618,0.40180215,-0.70581794,5.8589044,0.30148593,-0.00055133144,0.061785597
-0.07595745,-0.1120435,0.013003661,-0.0020005805,0.28853816,-0.26143566,-0.013129516,0.25893587,0.036674164,-0.20267701,0.019908521,-0.068766765,0.013013789,0.17535648,-0.1399554,-0.45282987,0.335234,0.42235237,-5.262371,-3.180786,0.18153925,-0.024327729,-0.00039969257
0.14074129,-0.11956833,0.0041628755,-0.0014698484,-0.03511468,0.074284844,0.012369125,-0.3883588,-0.03387141,0.17203422,-0.26058978,0.18101743,-0.016623631,-0.9950474,0.18845996,-0.009327775,-0.37523514,-0.49491444,-2.5505824,-3.778832,0.21465647,0.008789181,0.063127175
-0.14632714,-0.2983671,-0.06373839,-0.0043637855,-0.15749156,0.05107977,0.0046601156,-0.19211793,-0.14587034,-0.058420762,0.054106455,-0.07228598,0.007989487,0.1766968,-0.24206196,-0.2299147,-0.2497009,-0.1408824,-5.024017,-3.0786047,-0.5769231,0.007744427,0.059535645
0.19137666,-0.103178784,0.00079536624,-0.0036381807,-0.13198017,0.07905585,0.014798686,-0.31083146,-0.0778548,0.08801861,0.044274926,-0.19728255,0.014362765,-0.7487269,-0.34328994,-0.28075272,-0.33278024,-0.21373679,-5.8327003,0.124504395,-0.49561927,-0.01413335,0.03364873
0.0019494686,-0.12481827,0.010606719,0.0014430502,-0.08037362,0.04470135,-0.0069427784,0.22838895,-0.15809013,0.026745837,0.047081504,-0.12901913,0.022780359,0.2516864,0.115784556,0.14441001,0.04783691,0.30336407,5.036173,3.4716706,-0.10590827,-0.014373304,0.010183361
-0.104074754,-0.41749683,0.027848037,-0.0053654416,-0.12912399,-0.67463434,-0.10272806,-0.2958301,0.13990536,-0.21166648,0.05491502,0.014766159,0.051974725,0.253351,-0.2931463,-0.56201935,-0.36809373,-0.23833509,-5.903399,0.25292864,0.2905246,-0.049472652,-0.06936532
0.10541586,0.04744069,0.0035279444,-0.0015666913,-0.0616609,0.062396284,0.018769104,-0.04052539,-0.043917343,0.026806,0.10143761,0.024676953,-0.037012596,-0.44433546,-0.34493178,0.61373776,0.26734972,-0.15529709,-5.2418156,-3.0150611,-0.16329707,0.03165783,0.026215235
-0.22071943,-0.17617136,-0.058572225,-0.0023338255,-0.10801769,-0.61622375,-0.19240457,-0.32928127,-0.23050752,-0.16319929,0.056551848,-0.04644363,0.018032635,-0.656034,-0.27517632,-0.695508,0.0315003,0.0042125215,-2.054504,0.27350092,0.21856295,0.041177876,0.008909824
0.037372217,-0.23138776,-0.0249113,-0.004598292,0.061770752,0.058921352,0.01631729,-0.32339615,0.210929,0.024919495,-0.13655907,0.12625124,-0.0028049203,-0.2328067,-0.2831089,-0.29006225,0.03147819,-0.15685998,-5.0782566,-3.1021397,-0.23047604,0.036568966,0.055145554
0.036934886,0.83844805,0.023876123,0.024969261,0.19755271,0.15918548,0.022643847,0.5653824,-0.33884424,0.083430104,0.07032485,-0.2521589,0.047796793,0.71911985,0.10862742,0.21757436,0.13232547,0.30299056,-0.99638164,1.3561102,-0.017667083,-0.03405669,0.030813247
0.17689307,-0.13446437,0.017711464,-0.0054492243,-0.052217398,0.074255705,0.019292334,-0.043428473,-0.060338937,0.020159066,0.080447525,-0.17357872,0.0319728,0.2573413,0.1552924,-0.10421564,-0.34474677,-0.28284428,-5.0380287,-3.289629,-0.39255056,0.019461017,0.020777866
0.115274414,-0.17343941,-0.084397934,-0.0010232013,-0.075657085,0.084767275,0.021921111,-0.07125872,0.047879525,0.031077158,0.09912034,0.08178068,-0.016428169,0.23719172,0.15643726,0.24309377,0.23342283,-0.23667468,5.2188606,3.5933733,-0.21817072,0.044484798,0.043786284
-0.007002816,-0.10949423,0.011197964,-0.0026545206,0.11879201,-0.5782696,-0.06722667,0.20209044,-0.12023873,0.08746421,0.040900726,-0.0360543,0.031087525,0.2129074,-0.15541656,0.11190888,0.19424239,0.21676937,5.107557,3.4942513,0.13821629,-0.00025779114,0.010792608
-0.022776013,0.11278568,0.01576636,0.0017251918,0.07461961,-0.5627823,-0.16283816,0.01736723,-0.1491694,0.089414865,0.0366331,-0.0956102,0.03123702,0.19679645,-0.1849067,-0.16456547,-0.19404656,0.18712425,5.5058494,3.8020372,-0.20477252,-0.009833464,0.0045411144
0.016774599,0.08298244,-0.0013768119,-0.0016348388,0.023528043,-0.5867212,-0.042337038,-0.39703357,0.2307749,-0.100085676,-0.26665324,-0.14337112,-0.0016880916,-0.7590235,0.09315684,-0.27320004,-0.39650863,-0.45196736,-2.6343377,-3.4433837,-0.40425116,-0.0117233135,0.037143283
-0.2673586,0.5036397,0.035294067,0.043016598,-0.1899019,0.14408675,0.022768132,-0.03709317,-0.1305916,0.0685354,0.08448896,-0.16333838,0.108483344,0.65020776,0.23855317,0.20333554,-0.3503055,-0.15948372,-1.5110881,0.8070717,-0.09675573,-0.050530154,-0.083550885
